GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
ALG9	47.7546563345669	25.4587911215268	110.826946239735	61.1790557321527	1	25.3333193134099
ALK	NA	NA	NA	NA	NA	NA
ALKBH1	NA	22.9861167907666	124.785387288885	112.852491857832	NA	48.1415327897546
ALKBH3	NA	NA	NA	NA	NA	NA
ALKBH5	2180.59186862308	799.656488025736	1	NA	1	321.403490535127
ALKBH7	NA	944.460139009652	1513.99195380779	972.904984960629	NA	514.529986796189
ALMS1	1	134.801666118602	NA	NA	NA	NA
ALOX12	513.922613904969	0	NA	428.090051291625	NA	NA
ALOX12B	NA	NA	NA	NA	NA	NA
ALOX12P2	NA	70.4371230868063	1	NA	753.550401891212	16.0379196488329
ALOX15	101.619980589602	42.7735647013708	NA	18.7425197721491	NA	24.3453683856873
ALOX5	1	1	11832.0525824376	NA	NA	16037.9894306884
ALOX5AP	1	1	8438.80188157783	8733.21780870169	NA	6703.70285601547
ALPI	45.9867747148846	46.0651588730831	1	1	NA	44.7511056132614
ALPK3	NA	30.1606215568495	NA	NA	NA	46.8841452248226
ALPP	341.568036851408	203.657655470892	NA	1	NA	150.865580033633
ALPPL2	4864.87876885232	1701.64121250597	0	0	0	NA
ALS2CL	400.518677778265	NA	NA	NA	NA	120.540853205585
ALS2CR11	NA	NA	NA	NA	NA	NA
ALX1	0	475.701221726493	NA	NA	16574.5913077282	0
AMBN	NA	23.8541072399003	NA	1	NA	63.2807567375508
AMBRA1	NA	48.4249501046285	183.617837474434	96.1725765303199	NA	23.6495058395549
AMD1	484.824440069651	NA	745.820018537011	152.200056987189	1	401.219964925454
AMDHD1	46.8871847523451	29.2983067831797	73.5029502473567	55.228785948492	NA	29.5645608018949
AMELX	1	31.5220912039388	NA	NA	NA	22.7747272879584
AMELY	NA	17.9136680443891	32.2985202196705	20.617015969177	0	14.6396975093991
AMFR	NA	NA	NA	338.394300545949	NA	NA
AMH	NA	NA	NA	NA	NA	36.4294127943854
AMHR2	1	61.1552855914676	NA	68.8696676347399	NA	NA
AMIGO3	33.6004976766985	13.1736612129454	NA	NA	349.794230783316	20.4512334403074
AMMECR1	NA	NA	306.964576365639	111.226139263775	NA	NA
AMN1	NA	1	104.362230772803	72.9649014370297	1	49.5022236214135
AMOT	NA	26.641174300587	15.4930164101843	11.4263654511809	NA	14.0930878841991
AMOTL1	211.736337554575	76.8050686460834	NA	91.9199486038287	1	70.1550368160029
AMOTL2	NA	NA	NA	NA	NA	62.2224374203167
AMPD2	350.053247382665	NA	1836.36451349249	NA	1	455.696528567919
AMPH	NA	NA	70.7015589366418	89.9314117040395	NA	52.7695853301631
AMT	1	93.4183092483737	138.355690792293	94.6597716297296	NA	34.4956471003263
AMZ1	370.635311173344	160.141652244979	NA	1	1	251.496178060415
AMZ2	566.046064475686	320.111418660818	916.447584099221	548.987176780946	9272.84741007278	299.849176081469
AMZ2P1	44.7248624377299	26.9106211678012	NA	NA	0	7.12258178346173
ANAPC1	NA	198.699577432863	182.495740986927	171.951918521366	1	68.5459074078158
ANAPC2	NA	62.1654527601999	88.4525462161188	83.5603470487041	NA	34.3290178272735
ANAPC4	NA	263.170961179401	478.439509702277	328.368493789078	1	251.137053898368
ANAPC5	1171.81506974848	2050.55661498201	1414.1554047266	1347.19764146632	1	1102.51802031773
